"resource_uri","id","pacer_rss_entry_types","fjc_court_id","date_modified","in_use","has_opinion_scraper","has_oral_argument_scraper","position","citation_string","short_name","full_name","url","start_date","jurisdiction","pacer_court_id","end_date","pacer_has_rss_feed"
"https://www.courtlistener.com/api/rest/v3/courts/circtwdky/","circtwdky","","","2022-02-16T13:57:34.296776-08:00",FALSE,FALSE,FALSE,300.145,"","U.S. Circuit Court for the District of Western Kentucky","U.S. Circuit Court for the District of Western Kentucky","","1901-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedla/","circtedla","","","2022-02-16T13:57:34.305610-08:00",FALSE,FALSE,FALSE,300.15,"","U.S. Circuit Court for the District of Eastern Louisiana","U.S. Circuit Court for the District of Eastern Louisiana","","1837-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdla/","circtdla","","","2022-02-16T13:57:34.314000-08:00",FALSE,FALSE,FALSE,300.155,"","U.S. Circuit Court for the District of Louisiana","U.S. Circuit Court for the District of Louisiana","","1845-01-01","FA",NA,"1849-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdla/","circtwdla","","","2022-02-16T13:57:34.322344-08:00",FALSE,FALSE,FALSE,300.16,"","U.S. Circuit Court for the District of Western Louisiana","U.S. Circuit Court for the District of Western Louisiana","","1837-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdme/","circtdme","","","2022-02-16T13:57:34.331304-08:00",FALSE,FALSE,FALSE,300.165,"","U.S. Circuit Court for the District of Maine","U.S. Circuit Court for the District of Maine","","1820-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdmd/","circtdmd","","","2022-02-16T13:57:34.339386-08:00",FALSE,FALSE,FALSE,300.17,"","U.S. Circuit Court for the District of Maryland","U.S. Circuit Court for the District of Maryland","","1789-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdma/","circtdma","","","2022-02-16T13:57:34.347489-08:00",FALSE,FALSE,FALSE,300.175,"","U.S. Circuit Court for the District of Massachusetts","U.S. Circuit Court for the District of Massachusetts","","1789-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedmi/","circtedmi","","","2022-02-16T13:57:34.355700-08:00",FALSE,FALSE,FALSE,300.18,"","U.S. Circuit Court for the District of Eastern Michigan","U.S. Circuit Court for the District of Eastern Michigan","","1863-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdmi/","circtwdmi","","","2022-02-16T13:57:34.363984-08:00",FALSE,FALSE,FALSE,300.185,"","U.S. Circuit Court for the District of Western Michigan","U.S. Circuit Court for the District of Western Michigan","","1863-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdmi/","circtdmi","","","2022-02-16T13:57:34.372264-08:00",FALSE,FALSE,FALSE,300.19,"","U.S. Circuit Court for the District of Michigan","U.S. Circuit Court for the District of Michigan","","1837-01-01","FA",NA,"1862-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdmn/","circtdmn","","","2022-02-16T13:57:34.380756-08:00",FALSE,FALSE,FALSE,300.195,"","U.S. Circuit Court for the District of Minnesota","U.S. Circuit Court for the District of Minnesota","","1862-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtmissterr/","circtmissterr","","","2022-02-16T14:08:14.581218-08:00",FALSE,FALSE,FALSE,300.2,"","U.S. Circuit Court for the Mississippi Territory","U.S. Circuit Court for the Mississippi Territory","",NA,"FA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/circtndms/","circtndms","","","2022-02-16T13:57:34.389245-08:00",FALSE,FALSE,FALSE,300.205,"","U.S. Circuit Court for the District of Northern Mississippi","U.S. Circuit Court for the District of Northern Mississippi","","1838-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtsdms/","circtsdms","","","2022-02-16T13:57:34.397606-08:00",FALSE,FALSE,FALSE,300.21,"","U.S. Circuit Court for the District of Southern Mississippi","U.S. Circuit Court for the District of Southern Mississippi","","1838-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedmo/","circtedmo","","","2022-02-16T13:57:34.409214-08:00",FALSE,FALSE,FALSE,300.215,"","U.S. Circuit Court for the District of Eastern Missouri","U.S. Circuit Court for the District of Eastern Missouri","","1857-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdmo/","circtdmo","","","2022-02-16T13:57:34.417405-08:00",FALSE,FALSE,FALSE,300.22,"","U.S. Circuit Court for the District of Missouri","U.S. Circuit Court for the District of Missouri","","1837-01-01","FA",NA,"1872-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdmo/","circtwdmo","","","2022-02-16T13:57:34.427471-08:00",FALSE,FALSE,FALSE,300.225,"","U.S. Circuit Court for the District of Western Missouri","U.S. Circuit Court for the District of Western Missouri","","1857-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdmt/","circtdmt","","","2022-02-16T13:57:34.436128-08:00",FALSE,FALSE,FALSE,300.23,"","U.S. Circuit Court for the District of Montana","U.S. Circuit Court for the District of Montana","","1889-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdne/","circtdne","","","2022-02-16T13:57:34.444365-08:00",FALSE,FALSE,FALSE,300.235,"","U.S. Circuit Court for the District of Nebraska","U.S. Circuit Court for the District of Nebraska","","1867-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdnv/","circtdnv","","","2022-02-16T13:57:34.452343-08:00",FALSE,FALSE,FALSE,300.24,"","U.S. Circuit Court for the District of Nevada","U.S. Circuit Court for the District of Nevada","","1865-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdnh/","circtdnh","","","2022-02-16T13:57:34.460263-08:00",FALSE,FALSE,FALSE,300.245,"","U.S. Circuit Court for the District of New Hampshire","U.S. Circuit Court for the District of New Hampshire","","1789-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdnj/","circtdnj","","","2022-02-16T13:57:34.468530-08:00",FALSE,FALSE,FALSE,300.25,"","U.S. Circuit Court for the District of New Jersey","U.S. Circuit Court for the District of New Jersey","","1789-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtny/","circtny","","","2022-02-16T14:08:14.567217-08:00",FALSE,FALSE,FALSE,300.255,"","U.S. Circuit Court for New York","U.S. Circuit Court for New York","",NA,"FA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdalbanyny/","circtdalbanyny","","","2022-02-16T13:57:34.477626-08:00",FALSE,FALSE,FALSE,300.26,"","U.S. Circuit Court for the District of Albany New York","U.S. Circuit Court for the District of Albany New York","","1801-01-01","FA",NA,"1802-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedny/","circtedny","","","2022-02-16T13:57:34.485798-08:00",FALSE,FALSE,FALSE,300.265,"","U.S. Circuit Court for the District of Eastern New York","U.S. Circuit Court for the District of Eastern New York","","1865-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtndny/","circtndny","","","2022-02-16T13:57:34.493860-08:00",FALSE,FALSE,FALSE,300.27,"","U.S. Circuit Court for the District of Northern New York","U.S. Circuit Court for the District of Northern New York","","1814-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtsdny/","circtsdny","","","2022-02-16T13:57:34.502187-08:00",FALSE,FALSE,FALSE,300.275,"","U.S. Circuit Court for the District of Southern New York","U.S. Circuit Court for the District of Southern New York","","1814-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdny/","circtwdny","","","2022-02-16T13:57:34.510401-08:00",FALSE,FALSE,FALSE,300.28,"","U.S. Circuit Court for the District of Western New York","U.S. Circuit Court for the District of Western New York","","1900-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtednc/","circtednc","","","2022-02-16T13:57:34.518464-08:00",FALSE,FALSE,FALSE,300.285,"","U.S. Circuit Court for the District of Eastern North Carolina","U.S. Circuit Court for the District of Eastern North Carolina","","1872-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtnc/","circtnc","","","2022-02-16T14:03:48.989798-08:00",TRUE,FALSE,FALSE,300.29,"Cir. Ct. N.C.","Circuit Court of North Carolina","U.S. Circuit Court for the District of North Carolina","http://www.fjc.gov/history/home.nsf/page/courts_circuit_nc.html","1790-06-04","FD",NA,"1912-01-01",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtcapefearnc/","circtcapefearnc","","","2022-02-16T13:57:34.535296-08:00",FALSE,FALSE,FALSE,300.295,"","U.S. Circuit Court District of Cape Fear (North Carolina)","U.S. Circuit Court District of Cape Fear (North Carolina)","","1801-01-01","FA",NA,"1872-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdedenton/","circtdedenton","","","2022-02-16T13:57:34.543196-08:00",FALSE,FALSE,FALSE,300.3,"","U.S. Circuit Court District of Edenton (North Carolina)","U.S. Circuit Court District of Edenton (North Carolina)","","1794-01-01","FA",NA,"1797-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdnewbern/","circtdnewbern","","","2022-02-16T13:57:34.551392-08:00",FALSE,FALSE,FALSE,300.305,"","U.S. Circuit Court District of New Bern (North Carolina)","U.S. Circuit Court District of New Bern (North Carolina)","","1794-01-01","FA",NA,"1797-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdwilm/","circtdwilm","","","2022-02-16T13:57:34.560010-08:00",FALSE,FALSE,FALSE,300.31,"","U.S. Circuit Court District of Wilmington (North Carolina)","U.S. Circuit Court District of Wilmington (North Carolina)","","1794-01-01","FA",NA,"1797-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdalb/","circtdalb","","","2022-02-16T13:57:34.568111-08:00",FALSE,FALSE,FALSE,300.315,"","U.S. Circuit Court District of Albemarle (North Carolina)","U.S. Circuit Court District of Albemarle (North Carolina)","","1801-01-01","FA",NA,"1872-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdpamptico/","circtdpamptico","","","2022-02-16T13:57:34.576549-08:00",FALSE,FALSE,FALSE,300.32,"","U.S. Circuit Court District of Pamptico (North Carolina)","U.S. Circuit Court District of Pamptico (North Carolina)","","1801-01-01","FA",NA,"1872-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdnc/","circtwdnc","","","2022-02-16T13:57:34.584858-08:00",FALSE,FALSE,FALSE,300.325,"","U.S. Circuit Court for the District of Western North Carolina","U.S. Circuit Court for the District of Western North Carolina","","1872-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdnd/","circtdnd","","","2022-02-16T13:57:34.593644-08:00",FALSE,FALSE,FALSE,300.33,"","U.S. Circuit Court for the District of North Dakota","U.S. Circuit Court for the District of North Dakota","","1889-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtndoh/","circtndoh","","","2022-02-16T13:57:34.602301-08:00",FALSE,FALSE,FALSE,300.335,"","U.S. Circuit Court for the District of Northern Ohio","U.S. Circuit Court for the District of Northern Ohio","","1855-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtsdoh/","circtsdoh","","","2022-02-16T13:57:34.610400-08:00",FALSE,FALSE,FALSE,300.34,"","U.S. Circuit Court for the District of Southern Ohio","U.S. Circuit Court for the District of Southern Ohio","","1855-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdoh/","circtdoh","","","2022-02-16T13:57:34.618492-08:00",FALSE,FALSE,FALSE,300.345,"","U.S. Circuit Court for the District of Ohio","U.S. Circuit Court for the District of Ohio","","1801-01-01","FA",NA,"1855-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedok/","circtedok","","","2022-02-16T13:57:34.626770-08:00",FALSE,FALSE,FALSE,300.35,"","U.S. Circuit Court for the District of Eastern Oklahoma","U.S. Circuit Court for the District of Eastern Oklahoma","","1906-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdok/","circtwdok","","","2022-02-16T13:57:34.635079-08:00",FALSE,FALSE,FALSE,300.355,"","U.S. Circuit Court for the District of Western Oklahoma","U.S. Circuit Court for the District of Western Oklahoma","","1906-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdor/","circtdor","","","2022-02-16T13:57:34.643116-08:00",FALSE,FALSE,FALSE,300.36,"","U.S. Circuit Court for the District of Oregon","U.S. Circuit Court for the District of Oregon","","1863-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedpa/","circtedpa","","","2022-02-16T13:57:34.651755-08:00",FALSE,FALSE,FALSE,300.365,"","U.S. Circuit Court for the District of Eastern Pennsylvania","U.S. Circuit Court for the District of Eastern Pennsylvania","","1818-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtmdpa/","circtmdpa","","","2022-02-16T13:57:34.659840-08:00",FALSE,FALSE,FALSE,300.37,"","U.S. Circuit Court for the District of Middle Pennsylvania","U.S. Circuit Court for the District of Middle Pennsylvania","","1901-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdpa/","circtdpa","","","2022-02-16T13:57:34.668288-08:00",FALSE,FALSE,FALSE,300.375,"","U.S. Circuit Court for the District of Pennsylvania","U.S. Circuit Court for the District of Pennsylvania","","1789-01-01","FA",NA,"1818-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdpa/","circtwdpa","","","2022-02-16T13:57:34.676610-08:00",FALSE,FALSE,FALSE,300.38,"","U.S. Circuit Court for the District of Western Pennsylvania","U.S. Circuit Court for the District of Western Pennsylvania","","1818-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdri/","circtdri","","","2022-02-16T13:57:34.685361-08:00",FALSE,FALSE,FALSE,300.385,"","U.S. Circuit Court for the District of Rhode Island","U.S. Circuit Court for the District of Rhode Island","","1790-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdsc/","circtdsc","","","2022-02-16T13:57:34.694106-08:00",FALSE,FALSE,FALSE,300.39,"","U.S. Circuit Court for the District of South Carolina","U.S. Circuit Court for the District of South Carolina","","1789-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdsd/","circtdsd","","","2022-02-16T13:57:34.702592-08:00",FALSE,FALSE,FALSE,300.395,"","U.S. Circuit Court for the District of South Dakota","U.S. Circuit Court for the District of South Dakota","","1889-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedtn/","circtedtn","","","2022-02-16T13:57:34.712005-08:00",FALSE,FALSE,FALSE,300.4,"","U.S. Circuit Court for the District of Eastern Tennessee","U.S. Circuit Court for the District of Eastern Tennessee","","1808-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtmdtn/","circtmdtn","","","2022-02-16T13:57:34.720283-08:00",FALSE,FALSE,FALSE,300.405,"","U.S. Circuit Court for the District of Middle Tennessee","U.S. Circuit Court for the District of Middle Tennessee","","1839-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circttenn/","circttenn","","","2022-02-16T14:03:21.410962-08:00",TRUE,FALSE,FALSE,300.41,"Cir. Ct. Tenn.","Circuit Court of Tennessee","U.S. Circuit Court for the District of Tennessee","http://www.fjc.gov/history/home.nsf/page/courts_circuit_tn.html","1807-02-24","FD",NA,"1912-01-01",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdtn/","circtwdtn","","","2022-02-16T13:57:34.737226-08:00",FALSE,FALSE,FALSE,300.415,"","U.S. Circuit Court for the District of Western Tennessee","U.S. Circuit Court for the District of Western Tennessee","","1808-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdtx/","circtdtx","","","2022-02-16T13:57:34.745132-08:00",FALSE,FALSE,FALSE,300.42,"","U.S. Circuit Court for the District of Texas","U.S. Circuit Court for the District of Texas","","1845-12-29","FA",NA,"1857-02-21",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedtx/","circtedtx","","","2022-02-16T13:57:34.753557-08:00",FALSE,FALSE,FALSE,300.425,"","U.S. Circuit Court for the District of Eastern Texas","U.S. Circuit Court for the District of Eastern Texas","","1862-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtndtx/","circtndtx","","","2022-02-16T13:57:34.762159-08:00",FALSE,FALSE,FALSE,300.43,"","U.S. Circuit Court for the District of Northern Texas","U.S. Circuit Court for the District of Northern Texas","","1879-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtsdtex/","circtsdtex","","","2022-02-16T13:57:34.770513-08:00",FALSE,FALSE,FALSE,300.435,"","U.S. Circuit Court for the District of Southern Texas","U.S. Circuit Court for the District of Southern Texas","","1902-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdtex/","circtwdtex","","","2022-02-16T13:57:34.778788-08:00",FALSE,FALSE,FALSE,300.44,"","U.S. Circuit Court for the District of Western Texas","U.S. Circuit Court for the District of Western Texas","","1862-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdut/","circtdut","","","2022-02-16T13:57:34.790724-08:00",FALSE,FALSE,FALSE,300.445,"","U.S. Circuit Court for the District of Utah","U.S. Circuit Court for the District of Utah","","1894-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdvt/","circtdvt","","","2022-02-16T13:57:34.800550-08:00",FALSE,FALSE,FALSE,300.45,"","U.S. Circuit Court for the District of Vermont","U.S. Circuit Court for the District of Vermont","","1791-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdva/","circtdva","","","2022-02-16T13:57:34.809176-08:00",FALSE,FALSE,FALSE,300.455,"","U.S. Circuit Court for the District of Virginia","U.S. Circuit Court for the District of Virginia","","1789-01-01","FA",NA,"1819-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedva/","circtedva","","","2022-02-16T13:57:34.817243-08:00",FALSE,FALSE,FALSE,300.46,"","U.S. Circuit Court for the District of Eastern Virginia","U.S. Circuit Court for the District of Eastern Virginia","","1819-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdva/","circtwdva","","","2022-02-16T13:57:34.825438-08:00",FALSE,FALSE,FALSE,300.465,"","U.S. Circuit Court for the District of Western Virginia","U.S. Circuit Court for the District of Western Virginia","","1819-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedwa/","circtedwa","","","2022-02-16T13:57:34.833440-08:00",FALSE,FALSE,FALSE,300.47,"","U.S. Circuit Court for the District of Eastern Washington","U.S. Circuit Court for the District of Eastern Washington","","1905-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdwa/","circtdwa","","","2022-02-16T13:57:34.841858-08:00",FALSE,FALSE,FALSE,300.475,"","U.S. Circuit Court for the District of Washington","U.S. Circuit Court for the District of Washington","","1889-01-01","FA",NA,"1905-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdwa/","circtwdwa","","","2022-02-16T13:57:34.852646-08:00",FALSE,FALSE,FALSE,300.48,"","U.S. Circuit Court for the District of Western Washington","U.S. Circuit Court for the District of Western Washington","","1905-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtddc/","circtddc","","","2022-02-16T13:57:34.861109-08:00",FALSE,FALSE,FALSE,300.485,"","U.S. Circuit Court for the District of District of Columbia","U.S. Circuit Court for the District of District of Columbia","","1801-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtndwv/","circtndwv","","","2022-02-16T13:57:34.869356-08:00",FALSE,FALSE,FALSE,300.49,"","U.S. Circuit Court for the District of Northern West Virginia","U.S. Circuit Court for the District of Northern West Virginia","","1901-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtsdwv/","circtsdwv","","","2022-02-16T13:57:34.877465-08:00",FALSE,FALSE,FALSE,300.495,"","U.S. Circuit Court for the District of Southern West Virginia","U.S. Circuit Court for the District of Southern West Virginia","","1901-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdwv/","circtdwv","","","2022-02-16T13:57:34.885371-08:00",FALSE,FALSE,FALSE,300.5,"","U.S. Circuit Court for the District of West Virginia","U.S. Circuit Court for the District of West Virginia","","1864-01-01","FA",NA,"1901-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtedwi/","circtedwi","","","2022-02-16T13:57:34.893709-08:00",FALSE,FALSE,FALSE,300.505,"","U.S. Circuit Court for the District of Eastern Wisconsin","U.S. Circuit Court for the District of Eastern Wisconsin","","1870-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtwdwi/","circtwdwi","","","2022-02-16T13:57:34.901810-08:00",FALSE,FALSE,FALSE,300.51,"","U.S. Circuit Court for the District of Western Wisconsin","U.S. Circuit Court for the District of Western Wisconsin","","1870-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdwi/","circtdwi","","","2022-02-16T13:57:34.911361-08:00",FALSE,FALSE,FALSE,300.515,"","U.S. Circuit Court for the District of Wisconsin","U.S. Circuit Court for the District of Wisconsin","","1862-01-01","FA",NA,"1870-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/circtdwy/","circtdwy","","","2022-02-16T13:57:34.921071-08:00",FALSE,FALSE,FALSE,300.52,"","U.S. Circuit Court for the District of Wyoming","U.S. Circuit Court for the District of Wyoming","","1890-01-01","FA",NA,"1911-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/ala/","ala","","","2018-11-30T11:08:06.106890-08:00",TRUE,FALSE,FALSE,305,"Ala.","Supreme Court of Alabama","Supreme Court of Alabama","http://judicial.alabama.gov/supreme.cfm","1819-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/alactapp/","alactapp","","","2013-10-16T12:06:37.371000-07:00",TRUE,FALSE,FALSE,306,"Ala. Ct. App.","Alabama Court of Appeals","Alabama Court of Appeals","http://judicial.alabama.gov/","1911-01-01","SA",NA,"1969-01-01",NA
"https://www.courtlistener.com/api/rest/v3/courts/alacrimapp/","alacrimapp","","","2013-09-08T18:12:30-07:00",TRUE,FALSE,FALSE,310,"Ala. Crim. App.","Court of Criminal Appeals of Alabama","Court of Criminal Appeals of Alabama","http://judicial.alabama.gov/criminal.cfm","1969-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/alacivapp/","alacivapp","","","2013-09-08T18:36:11-07:00",TRUE,FALSE,FALSE,311,"Ala. Civ. App.","Court of Civil Appeals of Alabama","Court of Civil Appeals of Alabama","http://judicial.alabama.gov/civil.cfm","1969-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/alaska/","alaska","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,320,"Alaska","Alaska Supreme Court","Alaska Supreme Court","http://courts.alaska.gov/sp.htm","1959-01-03","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/alaskactapp/","alaskactapp","","","2014-09-02T16:00:12.560000-07:00",TRUE,TRUE,FALSE,321,"Alaska Ct. App.","Court of Appeals of Alaska","Court of Appeals of Alaska","http://courts.alaska.gov/appcts.htm","1980-07-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ariz/","ariz","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,322,"Ariz.","Arizona Supreme Court","Arizona Supreme Court","http://www.azcourts.gov/azsupremecourt.aspx","1912-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/arizctapp/","arizctapp","","","2013-10-16T11:58:49.362000-07:00",TRUE,TRUE,FALSE,322.2,"Ariz. Ct. App.","Court of Appeals of Arizona","Court of Appeals of Arizona","http://www.azcourts.gov/AZCourts/CourtofAppeals.aspx‎","1965-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/arizsuper/","arizsuper","","","2017-10-02T14:06:41.874279-07:00",FALSE,FALSE,FALSE,322.3,"Ariz. Super. Ct.","Arizona Superior Court","Arizona Superior Court","http://www.azcourts.gov/AZ-Courts/Superior-Court",NA,"ST",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ariztaxct/","ariztaxct","","","2013-08-14T15:42:28-07:00",TRUE,FALSE,FALSE,323,"Ariz. T.C.","Arizona Tax Court","Arizona Tax Court","http://www.superiorcourt.maricopa.gov/SuperiorCourt/TaxCourt/",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ark/","ark","","","2013-09-08T18:32:48-07:00",TRUE,TRUE,FALSE,330,"Ark.","Supreme Court of Arkansas","Supreme Court of Arkansas","https://courts.arkansas.gov/courts/supreme-court","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/arkctapp/","arkctapp","","","2013-09-09T10:36:41-07:00",TRUE,TRUE,FALSE,331,"Ark. Ct. App.","Court of Appeals of Arkansas","Court of Appeals of Arkansas","https://courts.arkansas.gov/courts/court-of-appeals","1979-08-08","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/arkworkcompcom/","arkworkcompcom","","","2016-05-18T10:52:50.471000-07:00",TRUE,FALSE,FALSE,340,"Ark. Workers' Comp.","Arkansas Workers' Compensation Commission","Arkansas Workers' Compensation Commission","http://www.awcc.state.ar.us/",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/arkag/","arkag","","","2016-05-18T13:01:59.649000-07:00",TRUE,FALSE,FALSE,345,"Ark. Att'y Gen.","Arkansas Attorney General Reports","Arkansas Attorney General Reports","http://www.arkansasag.gov/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/cal/","cal","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,350,"Cal.","California Supreme Court","California Supreme Court","http://www.courts.ca.gov/supremecourt.htm","1849-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/calctapp/","calctapp","","","2014-05-23T08:31:20.590000-07:00",TRUE,TRUE,FALSE,350.1,"Cal. Ct. App.","California Court of Appeal","California Court of Appeal","http://www.courts.ca.gov/courtsofappeal.htm","1905-04-10","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/calappdeptsuper/","calappdeptsuper","","","2016-05-18T11:54:40.877000-07:00",TRUE,FALSE,FALSE,350.3,"Cal. App. Dep’t Super. Ct.","Appellate Division of the Superior Court of California","Appellate Division of the Superior Court of California","http://www.courts.ca.gov/12430.htm",NA,"SA",NA,NA,NA
